Date,Price,Open,High,Low,Vol.,Change %
08/19/2021,15765.81,15737.18,15804.85,15621.98,64.75M,-1.25%
08/18/2021,15965.97,15935.21,15969.85,15872.99,45.36M,0.28%
08/17/2021,15921.95,15872.12,15937.47,15811.57,46.08M,-0.02%
08/16/2021,15925.73,15875.70,15961.18,15851.28,44.31M,-0.32%
08/13/2021,15977.44,15948.15,16030.33,15940.82,39.91M,0.25%
08/12/2021,15937.51,15829.27,15964.38,15823.53,53.02M,0.70%
08/11/2021,15826.09,15792.12,15887.16,15724.99,46.98M,0.35%
08/10/2021,15770.71,15734.14,15802.15,15733.65,37.94M,0.16%
08/09/2021,15745.41,15773.51,15798.51,15699.27,41.28M,-0.10%
08/06/2021,15761.45,15770.85,15808.24,15737.10,52.19M,0.11%
08/05/2021,15744.67,15691.74,15751.88,15672.27,61.56M,0.33%
08/04/2021,15692.13,15653.65,15712.27,15600.80,54.85M,0.88%
08/03/2021,15555.08,15537.69,15608.07,15492.58,50.03M,-0.09%
08/02/2021,15568.73,15631.70,15702.89,15511.25,53.80M,0.16%
07/30/2021,15544.39,15493.74,15613.66,15440.89,61.34M,-0.61%
07/29/2021,15640.47,15608.82,15659.22,15563.65,51.56M,0.45%
07/28/2021,15570.36,15538.75,15577.13,15497.10,56.57M,0.33%
07/27/2021,15519.13,15537.89,15586.90,15423.56,44.08M,-0.64%
07/26/2021,15618.98,15586.66,15641.61,15544.94,38.64M,-0.32%
07/23/2021,15669.29,15603.69,15681.41,15583.65,54.90M,1.00%
07/22/2021,15514.54,15533.22,15578.75,15471.47,50.33M,0.60%
07/21/2021,15422.50,15239.92,15443.76,15194.54,65.07M,1.36%
07/20/2021,15216.27,15234.85,15300.29,15091.90,60.03M,0.55%
07/19/2021,15133.20,15420.14,15423.84,15048.56,85.99M,-2.62%
07/16/2021,15540.31,15682.75,15699.93,15476.99,60.32M,-0.57%
07/15/2021,15629.66,15737.36,15737.36,15592.01,62.69M,-1.01%
07/14/2021,15788.98,15733.19,15810.68,15717.83,41.15M,0.00%
07/13/2021,15789.64,15769.51,15806.57,15747.57,50.05M,-0.01%
07/12/2021,15790.51,15675.42,15806.90,15631.84,47.46M,0.65%
07/09/2021,15687.93,15497.93,15687.93,15479.44,60.46M,1.73%
07/08/2021,15420.64,15584.72,15591.65,15304.41,78.81M,-1.73%
07/07/2021,15692.71,15606.94,15700.95,15604.58,59.73M,1.17%
07/06/2021,15511.38,15615.07,15647.88,15466.66,53.76M,-0.96%
07/05/2021,15661.97,15628.42,15673.88,15535.29,29.75M,0.08%
07/02/2021,15650.09,15644.84,15705.53,15616.43,43.12M,0.30%
07/01/2021,15603.81,15624.28,15708.78,15488.49,49.57M,0.47%
06/30/2021,15531.04,15700.06,15709.34,15461.20,63.95M,-1.02%
06/29/2021,15690.59,15565.83,15752.93,15555.49,50.28M,0.88%
06/28/2021,15554.18,15570.80,15668.08,15542.17,43.95M,-0.34%
06/25/2021,15607.97,15584.90,15612.66,15533.40,46.61M,0.12%
06/24/2021,15589.23,15528.55,15606.89,15476.67,52.48M,0.86%
06/23/2021,15456.39,15674.33,15675.90,15456.39,50.47M,-1.15%
06/22/2021,15636.33,15587.57,15652.75,15518.31,53.06M,0.21%
06/21/2021,15603.24,15391.50,15606.57,15309.44,61.78M,1.00%
06/18/2021,15448.04,15720.52,15736.93,15426.76,126.35M,-1.78%
06/17/2021,15727.67,15655.32,15752.34,15649.22,62.36M,0.11%
06/16/2021,15710.57,15756.83,15759.66,15674.61,58.59M,-0.12%
06/15/2021,15729.52,15744.77,15792.35,15714.94,46.00M,0.36%
06/14/2021,15673.64,15739.89,15802.67,15673.64,46.56M,-0.13%
06/11/2021,15693.27,15583.29,15703.84,15548.35,57.09M,0.78%
06/10/2021,15571.22,15610.08,15637.94,15513.36,57.00M,-0.06%
06/09/2021,15581.14,15642.74,15669.14,15505.15,50.37M,-0.38%
06/08/2021,15640.60,15674.41,15727.23,15638.32,54.92M,-0.23%
06/07/2021,15677.15,15661.58,15732.06,15614.18,46.95M,-0.10%
06/04/2021,15692.90,15651.69,15705.89,15607.92,44.67M,0.39%
06/03/2021,15632.67,15591.54,15657.15,15477.32,45.34M,0.19%
06/02/2021,15602.71,15570.77,15631.02,15554.02,51.68M,0.23%
06/01/2021,15567.36,15513.13,15685.40,15512.36,56.07M,0.95%
05/31/2021,15421.13,15496.48,15499.64,15414.38,36.50M,-0.64%
05/28/2021,15519.98,15443.14,15548.72,15435.74,56.86M,0.74%
05/27/2021,15406.73,15419.20,15490.06,15350.67,119.42M,-0.28%
05/26/2021,15450.72,15520.44,15541.86,15407.48,58.67M,-0.09%
05/25/2021,15465.09,15548.29,15568.60,15465.09,92.98M,0.18%
05/21/2021,15437.51,15411.03,15467.19,15364.43,70.07M,0.44%
05/20/2021,15370.26,15207.32,15370.26,15102.35,65.60M,1.70%
05/19/2021,15113.56,15238.82,15266.53,14961.27,75.86M,-1.77%
05/18/2021,15386.58,15514.72,15538.01,15344.10,65.84M,-0.07%
05/17/2021,15396.62,15432.34,15482.23,15353.66,67.79M,-0.13%
05/14/2021,15416.64,15301.74,15417.24,15214.68,69.23M,1.43%
05/13/2021,15199.68,14967.80,15235.89,14816.35,64.38M,0.33%
05/12/2021,15150.22,15144.04,15226.36,15058.11,79.30M,0.20%
05/11/2021,15119.75,15253.32,15255.89,15006.73,80.13M,-1.82%
05/10/2021,15400.41,15417.53,15419.43,15347.96,65.16M,0.00%
05/07/2021,15399.65,15348.32,15406.41,15290.20,74.56M,1.34%
05/06/2021,15196.74,15170.77,15281.40,15092.77,77.04M,0.17%
05/05/2021,15170.78,14969.63,15170.78,14963.77,81.59M,2.12%
05/04/2021,14856.48,15259.50,15260.75,14845.27,89.42M,-2.49%
05/03/2021,15236.47,15191.79,15268.56,15111.30,48.82M,0.66%
04/30/2021,15135.91,15204.39,15244.26,15135.91,75.20M,-0.12%
04/29/2021,15154.20,15326.23,15329.72,15085.02,80.11M,-0.90%
04/28/2021,15292.18,15320.40,15355.28,15266.61,79.61M,0.28%
04/27/2021,15249.27,15282.84,15293.89,15186.76,54.51M,-0.31%
04/26/2021,15296.34,15297.93,15325.89,15237.02,49.12M,0.11%
04/23/2021,15279.62,15267.76,15309.09,15149.35,57.80M,-0.27%
04/22/2021,15320.52,15252.04,15328.33,15230.20,59.63M,0.82%
04/21/2021,15195.97,15179.91,15210.69,15071.78,67.08M,0.44%
04/20/2021,15129.51,15361.15,15393.13,15109.54,76.23M,-1.55%
